;business_segment;activity_subsector;activity;company_code;company_name;CAGR Lucros 5 anos;CAGR Receitas 5 anos;D.Y;Dív. líquida/EBIT;Dív. líquida/EBITDA;Dív. líquida/PL;EV/EBIT;EV/EBITDA;Giro ativos;LPA;Liq. corrente;M. Bruta;M. EBIT;M. EBITDA;M. Líquida;P/Ativo;P/Ativo Circ. Liq.;P/Cap. Giro;P/EBIT;P/EBITDA;P/L;P/SR;P/VP;PEG Ratio;PL/Ativos;Passivos/Ativos;ROA;ROE;ROIC;VPA
0;Bancos;Intermediários Financeiros;Financeiro e Outros;BPAN4;BANCO PAN;43.43;8.24;5.03;0.0;0.0;0.0;8.77;7.52;0.21;0.52;0.0;52.6;6.81;7.93;5.66;0.13;-0.13;0.0;8.77;7.52;10.55;0.6;0.99;-0.47;0.13;0.87;1.2;9.38;0.0;5.6
0;Exploração. Refino e Distribuição;Petróleo. Gás e Biocombustíveis;Petróleo. Gás e Biocombustíveis;RRRP3;3R PETROLEUM ÓLEO E GÁS S.A;0.0;0.0;0.0;-0.56;0.0;-0.07;15.43;0.0;0.19;1.07;1.88;55.99;33.03;0.0;14.23;1.0;-1.3;9.4;15.98;0.0;37.1;5.28;1.87;-0.18;0.54;0.46;2.7;5.03;6.22;21.27
0;Exploração de Imóveis;Exploração de Imóveis;Financeiro e Outros;ALSO3;ALIANSCSONAE;24.54;22.33;2.14;-4.36;-3.47;-0.38;13.23;10.53;0.09;0.49;3.98;70.92;55.69;69.96;26.63;0.86;-1.16;4.45;17.59;14.0;36.79;9.8;1.53;0.49;0.56;0.35;2.34;4.17;7.18;11.69
0;Serv.Méd.Hospit..Análises e Diagnósticos;Serv.Méd.Hospit..Análises e Diagnósticos;Saúde;QUAL3;QUALICORP;-11.22;1.31;4.78;2.86;1.63;1.07;5.67;3.23;0.43;0.79;1.88;79.88;26.74;46.94;11.05;0.32;-0.46;2.3;2.81;1.6;6.79;0.75;1.05;-0.16;0.31;0.69;4.76;15.43;11.29;5.1
0;Programas e Serviços;Programas e Serviços;Tecnologia da Informação;TOTS3;TOTVS;39.89;11.23;1.07;-1.52;-1.11;-0.21;26.34;19.18;0.36;0.81;1.87;69.81;16.9;23.22;13.13;1.68;-4.07;6.17;27.86;20.28;35.86;4.71;3.9;1.02;0.43;0.57;4.69;10.86;7.88;7.43
0;Seguradoras;Previdência e Seguros;Financeiro e Outros;BBSE3;BB SEGURIDADE;8.34;0.0;8.18;0.0;0.0;0.0;10.09;0.0;0.0;3.02;1.11;0.0;0.0;0.0;0.0;4.41;-7.98;99.7;10.09;0.0;11.76;0.0;9.36;0.22;0.47;0.53;37.47;79.57;0.0;3.8
0;Equipamentos e Serviços;Petróleo. Gás e Biocombustíveis;Petróleo. Gás e Biocombustíveis;LUPA3;LUPATECH;0.0;-7.55;0.0;-3.99;-4.81;1.17;-9.73;-11.72;0.23;-0.91;2.28;24.17;-28.85;-23.95;-23.78;0.38;-0.72;1.43;-5.74;-6.92;-6.96;1.66;1.68;0.05;0.23;0.77;-5.45;-24.18;-13.22;3.75
0;Incorporações;Construção Civil;Consumo Cíclico;EZTC3;EZ TEC;9.7;10.85;5.99;-1.56;-1.65;-0.09;9.29;9.87;0.18;1.65;5.47;38.96;26.84;25.28;37.06;0.52;-0.92;1.48;10.85;11.52;7.86;2.91;0.64;-0.3;0.81;0.18;6.63;8.18;4.63;20.23
0;Alimentos;Comércio e Distribuição;Consumo não Cíclico;PCAR3;CIA BRASILEIRA DE DISTRIBUIÇÃO;0.0;4.35;2.04;2.68;0.83;0.3;5.82;1.81;1.05;6.32;1.07;25.35;3.28;10.57;3.75;0.11;-0.16;5.34;3.15;0.98;2.76;0.1;0.35;0.49;0.31;0.63;3.93;12.6;4.49;50.12
0;Água e Saneamento;Água e Saneamento;Utilidade Pública;SBSP3;SABESP;0.67;6.69;1.73;3.46;2.25;0.56;11.86;7.7;0.38;4.46;1.48;34.96;20.93;32.23;14.38;0.67;-0.76;16.18;8.4;5.45;12.23;1.76;1.36;0.66;0.49;0.51;5.44;11.14;6.97;40.02
0;Serviços Educacionais;Diversos;Consumo Cíclico;YDUQ3;YDUQS;0.0;6.64;1.56;7.3;3.28;1.33;11.69;5.25;0.46;-0.15;1.64;55.27;12.65;28.17;-1.05;0.25;-0.35;2.35;4.39;1.97;-52.92;0.56;0.8;0.39;0.32;0.68;-0.48;-1.51;5.81;10.15
0;Serviços Educacionais;Diversos;Consumo Cíclico;ANIM3;ANIMA;0.0;22.51;0.0;9.99;4.02;1.43;13.92;5.59;0.34;-0.93;1.18;56.74;10.86;27.01;-10.54;0.14;-0.18;4.67;3.93;1.58;-4.05;0.43;0.56;0.0;0.26;0.71;-3.57;-13.91;3.94;6.66
0;Petroquímicos;Químicos;Materiais Básicos;BRKM5;BRASKEM;0.0;17.25;8.49;2.2;1.49;2.49;3.84;2.6;1.15;2.39;1.53;17.15;9.3;13.72;1.8;0.17;-0.3;1.19;1.62;1.1;8.36;0.15;1.83;-0.1;0.09;0.93;2.07;21.92;18.39;10.9
0;Energia Elétrica;Energia Elétrica;Utilidade Pública;ENBR3;EDP Brasil;27.29;15.05;12.67;2.37;2.02;0.9;4.98;4.26;0.48;3.83;1.48;27.89;24.96;29.2;12.38;0.31;-0.44;3.52;2.61;2.23;5.26;0.65;1.0;0.61;0.32;0.65;5.98;18.91;13.67;20.27
0;Acessórios;Tecidos. Vestuário e Calçados;Consumo Cíclico;TECN3;TECHNOS;0.0;-2.72;3.03;0.58;0.0;0.1;3.98;0.0;0.56;0.49;4.28;53.19;16.71;0.0;10.23;0.32;-0.91;0.64;3.41;0.0;5.57;0.57;0.59;0.03;0.54;0.46;5.74;10.58;11.98;4.6
0;Aluguel de carros;Diversos;Consumo Cíclico;MOVI3;MOVIDA;83.02;23.01;20.67;3.97;2.91;3.54;4.97;3.65;0.37;2.25;1.8;41.06;29.5;40.2;9.45;0.11;-0.17;0.71;1.0;0.73;3.12;0.29;0.89;0.25;0.12;0.88;3.49;28.56;11.9;7.88
0;Produtos de Uso Pessoal;Produtos de Uso Pessoal e de Limpeza;Consumo não Cíclico;ESPA3;MPM CORPÓREOS S.A.;0.0;0.0;0.0;6.92;4.31;1.12;10.86;6.76;0.38;-0.03;1.09;33.23;13.92;22.37;-1.23;0.21;-0.32;7.24;3.94;2.45;-44.56;0.55;0.64;0.43;0.32;0.68;-0.46;-1.43;5.67;1.94
0;Água e Saneamento;Água e Saneamento;Utilidade Pública;SAPR4;SANEPAR;10.91;7.96;8.78;2.17;1.74;0.44;5.1;4.1;0.34;0.76;1.52;57.99;31.52;39.22;20.3;0.32;-0.37;6.3;2.96;2.38;4.59;0.93;0.6;-2.07;0.53;0.47;6.91;13.11;10.05;5.81
0;Exploração. Refino e Distribuição;Petróleo. Gás e Biocombustíveis;Petróleo. Gás e Biocombustíveis;RECV3;PETRORECÔNCAVO S.A.;0.0;0.0;2.64;-1.17;0.0;-0.33;7.11;0.0;0.38;2.79;1.82;48.02;42.04;0.0;32.88;1.32;-2.1;7.92;8.28;0.0;10.59;3.48;2.36;0.02;0.56;0.44;12.51;22.25;18.49;12.52
0;Energia Elétrica;Energia Elétrica;Utilidade Pública;EGIE3;ENGIE BRASIL;5.86;11.18;7.58;2.61;2.23;1.79;8.16;6.97;0.31;3.26;1.25;46.94;48.72;57.03;22.37;0.84;-1.04;21.63;5.55;4.74;12.09;2.7;3.81;0.17;0.22;0.78;6.97;31.55;20.08;10.34
0;Incorporações;Construção Civil;Consumo Cíclico;PDGR3;PDG REALTY;0.0;11.86;0.0;-4.15;-4.16;0.0;-4.28;-4.29;0.14;1.95;0.29;16.08;-159.1;-158.65;366.8;0.03;-0.14;-0.01;-0.13;-0.13;0.06;0.21;-0.01;0.0;-4.02;5.07;51.89;-12.91;12.36;-15.11
0;Seguradoras;Previdência e Seguros;Financeiro e Outros;PSSA3;PORTO SEGURO;0.61;10.41;4.16;-14.43;-10.03;-0.96;11.04;7.67;0.55;1.76;1.09;100.0;2.55;3.67;4.09;0.36;-1.01;7.03;25.47;17.7;15.88;0.65;1.69;-0.6;0.21;0.79;2.25;10.66;5.15;16.46
0;Energia Elétrica;Energia Elétrica;Utilidade Pública;ELET6;ELETROBRAS;6.5;-9.01;4.3;3.9;3.35;0.32;12.89;11.07;0.14;2.04;1.76;56.99;24.48;28.51;12.5;0.32;-0.39;4.59;9.39;8.06;18.39;2.3;0.77;-0.68;0.42;0.58;1.76;4.21;4.52;48.45
0;Holdings Diversificadas;Holdings Diversificadas;Financeiro e Outros;SIMH3;SIMPAR S.A.;0.0;16.28;8.6;5.27;3.94;9.22;6.58;4.93;0.36;0.63;2.4;32.54;23.0;30.72;2.5;0.11;-0.18;0.47;1.31;0.98;12.09;0.3;2.3;-0.51;0.05;0.91;0.89;19.03;9.46;3.3
0;Incorporações;Construção Civil;Consumo Cíclico;GFSA3;GAFISA;0.0;-2.22;0.0;15.11;11.0;0.94;19.04;13.86;0.18;-0.6;1.93;16.71;10.51;14.43;-2.95;0.07;-0.23;0.22;3.93;2.86;-13.98;0.41;0.24;0.09;0.3;0.7;-0.52;-1.75;-0.03;34.05
0;Serv.Méd.Hospit..Análises e Diagnósticos;Serv.Méd.Hospit..Análises e Diagnósticos;Saúde;RDOR3;REDE D OR SÃO LUIZ S.A.;0.0;0.0;1.4;4.0;2.95;1.16;20.8;15.34;0.4;0.6;2.76;22.54;17.63;23.91;6.13;1.18;-2.05;4.36;16.8;12.39;48.3;2.96;4.86;-9.23;0.24;0.74;2.44;10.06;8.46;5.95
0;Tecidos. Vestuário e Calçados;Comércio;Consumo Cíclico;GUAR3;GUARARAPES CONFECÇÕES;-4.34;4.05;3.37;4.87;2.77;0.46;9.15;5.21;0.59;0.51;1.46;57.86;5.82;10.23;3.04;0.15;-0.37;0.77;4.28;2.44;8.18;0.25;0.4;-0.16;0.37;0.63;1.8;4.93;4.28;10.34
0;Produtos Diversos;Comércio;Consumo Cíclico;SBFG3;CENTAURO;0.0;22.57;1.35;5.97;3.22;1.02;11.38;6.13;0.78;1.45;1.77;47.08;6.61;12.27;5.92;0.28;-0.53;1.36;5.41;2.91;6.03;0.36;0.92;0.1;0.3;0.7;4.64;15.23;4.2;9.51
0;Minerais Metálicos;Mineração;Materiais Básicos;BRAP4;BRADESPAR;56.67;0.0;11.33;-0.14;0.0;-0.11;1.71;0.0;0.0;15.11;9.56;0.0;0.0;0.0;0.0;1.43;-1.61;14.23;1.92;0.0;1.91;0.0;1.45;0.21;0.99;0.01;74.92;75.82;74.47;19.93
0;Acessórios;Tecidos. Vestuário e Calçados;Consumo Cíclico;VIVA3;VIVARA;0.0;0.0;0.24;-0.54;-0.41;-0.13;15.71;11.92;0.73;1.4;2.35;63.71;17.61;23.2;17.71;2.08;-5.44;5.87;16.25;12.33;16.16;2.86;3.83;0.65;0.54;0.46;12.88;23.71;16.73;5.9
0;Seguradoras;Previdência e Seguros;Financeiro e Outros;IRBR3;IRB;0.0;13.98;0.0;0.0;0.0;0.0;-0.8;0.0;0.31;-11.7;0.81;-26.65;-32.94;0.0;-13.43;0.08;-0.21;-0.56;-0.8;0.0;-1.97;0.26;0.46;-0.6;0.18;0.82;-4.18;-23.44;0.0;49.92
0;Material Rodoviário;Material de Transporte;Bens Industriais;RAPT4;RANDON;0.0;28.12;10.86;2.3;1.91;0.99;4.46;3.7;0.91;1.63;2.04;24.24;11.03;13.3;4.94;0.22;-0.61;0.67;2.18;1.81;4.87;0.24;0.94;-0.1;0.23;0.68;4.47;19.32;11.0;8.42
0;Energia Elétrica;Energia Elétrica;Utilidade Pública;CPFE3;CPFL ENERGIA;41.19;15.46;10.46;2.12;1.75;1.25;6.05;4.99;0.6;4.39;0.93;28.01;22.96;27.83;12.78;0.54;-0.69;-34.04;3.93;3.25;7.07;0.9;2.32;0.49;0.23;0.76;7.66;32.77;18.36;13.39
0;Exploração de Imóveis;Exploração de Imóveis;Financeiro e Outros;BRPR3;BR PROPERTIES;0.0;-7.12;1.75;0.15;0.15;-0.07;-1.29;-1.3;0.06;-3.28;12.93;100.0;-656.01;-648.7;-511.97;0.59;-1.16;1.32;-1.43;-1.45;-1.84;9.41;0.63;0.0;0.94;0.06;-32.26;-34.49;-54.94;9.51
0;Máq. e Equip. Industriais;Máquinas e Equipamentos;Bens Industriais;INEP3;INEPAR;0.0;-18.75;0.0;0.69;0.68;0.0;0.87;0.86;0.02;5.96;0.1;33.29;5253.92;5291.87;4530.1;0.16;-0.18;-0.25;0.19;0.19;0.22;10.18;-0.19;0.0;-0.88;1.88;72.91;-83.05;-274.55;-7.18
0;Incorporações;Construção Civil;Consumo Cíclico;JHSF3;JHSF;0.0;39.13;6.48;1.9;1.8;0.38;5.13;4.86;0.2;1.19;3.51;62.96;50.0;52.8;40.75;0.33;-0.47;1.49;3.23;3.05;3.96;1.61;0.64;-0.32;0.51;0.48;8.23;16.23;12.36;7.32
0;Transporte Hidroviário;Transporte;Bens Industriais;HBSA3;HIDROVIAS DO BRASIL S.A.;0.0;23.22;0.0;18.21;7.83;3.01;24.84;10.69;0.24;-0.05;1.97;28.69;14.86;34.54;-2.6;0.23;-0.29;2.35;6.63;2.85;-37.91;0.99;1.1;0.57;0.21;0.79;-0.61;-2.89;3.06;1.78
0;Energia Elétrica;Energia Elétrica;Utilidade Pública;AESB3;AES BRASIL ENERGIA S.A.;0.0;0.0;1.07;10.03;4.66;1.06;23.67;10.99;0.18;0.81;3.63;23.01;16.12;34.71;17.84;0.4;-0.55;2.04;13.64;6.33;12.33;2.2;1.45;0.0;0.28;0.64;3.24;11.73;-0.56;6.94
0;Corretoras de Seguros;Previdência e Seguros;Financeiro e Outros;CXSE3;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;18.54;0.0;7.59;-0.44;0.0;-0.11;8.43;0.0;0.0;0.85;9.23;0.0;0.0;0.0;0.0;2.15;-2.45;20.03;8.87;0.0;10.06;0.0;2.18;0.24;0.99;0.01;21.41;21.69;21.12;3.92
0;Máq. e Equip. Industriais;Máquinas e Equipamentos;Bens Industriais;KEPL3;KEPLER WEBER;0.0;25.71;9.09;-0.32;-0.3;-0.28;3.49;3.29;1.43;4.26;1.59;36.48;28.54;30.2;21.07;1.55;-5.47;5.83;3.81;3.6;5.16;1.09;3.3;0.04;0.47;0.53;30.03;64.04;49.59;6.65
0;Minerais Metálicos;Mineração;Materiais Básicos;CBAV3;Companhia Brasileira de Alumínio;0.0;0.0;3.53;1.23;0.0;0.26;6.79;0.0;0.27;2.26;2.57;27.15;35.49;0.0;40.99;0.53;-0.84;2.35;5.56;0.0;4.81;1.97;1.19;-0.01;0.45;0.54;10.98;24.67;13.39;9.15
0;Água e Saneamento;Água e Saneamento;Utilidade Pública;CSMG3;COPASA;8.05;7.89;2.62;2.97;1.68;0.42;8.45;4.78;0.49;1.68;1.0;35.28;16.58;29.26;10.4;0.45;-0.53;858.41;5.47;3.1;8.72;0.91;0.78;-0.63;0.58;0.42;5.13;8.89;7.8;18.91
0;Energia Elétrica;Energia Elétrica;Utilidade Pública;CPLE3;COPEL;-0.39;12.85;12.27;3.02;0.0;0.43;9.68;0.0;0.46;0.32;1.54;21.07;13.04;0.0;3.84;0.36;-0.46;4.79;6.01;0.0;20.44;0.78;0.86;-0.24;0.42;0.57;1.76;4.19;8.15;7.66
0;Agricultura;Agropecuária;Consumo não Cíclico;SLCE3;SLC AGRICOLA;113.71;30.68;5.43;1.17;0.0;0.63;5.38;0.0;0.61;6.28;1.68;33.97;28.0;0.0;14.52;0.72;-1.36;3.76;4.21;0.0;8.12;1.18;2.26;0.32;0.32;0.66;8.84;27.88;21.67;22.54
0;Material Rodoviário;Material de Transporte;Bens Industriais;RCSL4;RECRUSUL;0.0;0.0;0.0;-1.36;-0.4;0.0;68.72;20.46;1.1;-0.08;1.13;11.35;0.66;2.23;-4.4;0.32;-0.59;6.12;44.55;13.26;-6.74;0.3;-0.55;-0.02;-0.59;1.6;-4.81;-8.13;-1.03;-1.0
0;Energia Elétrica;Energia Elétrica;Utilidade Pública;TRPL4;ISA CTEEP;-12.14;-6.6;4.75;1.68;1.97;0.42;5.73;6.71;0.18;3.92;5.29;65.19;71.11;60.72;45.66;0.46;-0.54;3.84;3.67;4.29;5.71;2.61;0.92;-0.18;0.5;0.48;8.05;16.07;14.19;24.4
0;Alimentos Diversos;Alimentos Processados;Consumo não Cíclico;MDIA3;M.DIAS BRANCO;-4.68;7.96;0.6;2.5;1.68;0.25;19.94;13.36;0.85;1.82;2.06;29.04;6.84;10.21;6.48;1.02;-1.77;4.64;17.44;11.68;18.42;1.19;1.72;1.91;0.59;0.41;5.52;9.36;6.22;19.45
0;Embalagens;Embalagens;Materiais Básicos;RANI3;Irani Papel e Embalagem S.A.;0.0;15.63;7.95;1.16;0.98;0.6;4.68;3.95;0.63;1.44;1.6;46.29;33.21;39.31;21.01;0.73;-1.06;6.33;3.52;2.98;5.57;1.17;1.82;0.14;0.4;0.6;13.14;32.67;19.48;4.42
0;Incorporações;Construção Civil;Consumo Cíclico;DIRR3;DIRECIONAL ENGENHARIA;0.0;5.52;7.38;0.88;0.77;0.24;7.27;6.35;0.34;1.18;3.92;35.38;17.6;20.17;8.34;0.38;-0.81;0.97;6.39;5.58;13.48;1.12;1.75;1.0;0.22;0.75;2.84;13.0;10.81;9.05
0;Máq. e Equip. Construção e Agrícolas;Máquinas e Equipamentos;Bens Industriais;VAMO3;VAMOS LOCAÇÃO DE CAMINHÕES. MÁQUINAS E EQUIP.;52.64;64.03;1.79;3.58;0.0;1.58;12.88;0.0;0.29;0.65;0.97;42.59;32.79;0.0;13.61;0.9;-1.2;-110.47;9.3;0.0;22.42;3.05;4.12;0.34;0.22;0.78;4.01;18.37;13.48;3.55
